Packet ID,Modal Type,Hop Latency (us),e2e Delay (us),Queue Occupancy (kb),IAT (ns),Hop Jitter (ns),e2e Jitter (ns),Is Anomaly
138,NDN,3.042307033831375,13.30624296690593,352.97805916963426,408.5342018578572,221.9553057007686,443.9106114015372,0
140,NDN,3.469360603997302,14.972933896015475,231.67011370746786,398.35343051553053,267.6272979523232,535.2545959046464,0
142,NDN,3.9852608623349317,16.9197192299044,127.3238216064019,389.7433338779232,192.93055814595817,385.86111629191635,0
145,NDN,3.339858239773141,14.474893964864956,299.9157310777004,395.7077828651229,158.42576794708037,316.85153589416075,0
153,NDN,3.049825692218587,13.25968013540796,154.66985326895914,405.67170095267915,120.82004197848195,241.6400839569639,0
158,NDN,3.213261859657953,14.05646639997927,134.78774604273335,402.87911502773187,82.67051254425569,165.34102508851137,0
168,NDN,4.015444413534959,16.985294996753062,267.74625849515263,404.49031037454375,157.06735770073755,314.1347154014751,0
169,NDN,3.9409419523115097,16.717500412849976,321.2435047349148,408.23304343022784,186.03673788627617,372.07347577255234,0
172,NDN,3.410257028567752,14.68236769540403,239.17720851634158,411.75997135903134,125.13217702154652,250.26435404309305,0
174,NDN,3.8845827712055954,16.734486633519374,137.143993117061,389.7766710352206,171.8630355208614,343.7260710417228,0
178,NDN,4.105311564294003,17.6330665937566,146.83334742715425,392.68946330468833,145.69072459611803,291.38144919223606,0
179,NDN,3.4540546241311514,14.908715961613073,198.13128165966444,404.3540811232008,160.08008467737545,320.1601693547509,0
181,NDN,3.8165836322286477,16.33506226097957,180.34603050442396,391.7841234000957,319.7942541866485,639.588508373297,0
188,NDN,3.3791300597887304,14.514855543001516,384.0958602905698,390.5214229650842,106.51365276990346,213.02730553980692,0
189,NDN,4.047025110934147,17.2980199234232,205.68864779737737,398.545394384916,294.9421446896237,589.8842893792474,0
191,NDN,3.888367653402395,16.64044969225811,208.0286020250575,396.94677992610457,65.15544314321428,130.31088628642857,0
192,NDN,3.9751494342768545,16.86158587784233,265.0196158431836,393.34178539533394,240.36122193143507,480.72244386287014,0
196,NDN,3.368069255844475,14.434285466932469,229.96027412945497,409.5600790448526,263.47888233610576,526.9577646722115,0
204,NDN,3.5867648268677215,15.369794044921253,173.59652541735468,398.1620235953836,82.47787018305908,164.95574036611816,0
216,NDN,11.423261735498603,49.323521709941865,1962.8498208303906,83.41558119300589,322.31953965198494,644.6390793039699,1
220,NDN,22.968506766020468,97.44118822976537,2232.6156079796588,72.95225985199176,184.6876559196844,369.3753118393688,1
225,NDN,26.01446511608303,112.76527687744179,4352.224303337397,79.00592488850069,158.3599114352728,316.7198228705456,1
245,NDN,34.071807570504966,146.44647149436582,2795.145939317687,79.57815177509005,56.47102361646981,112.94204723293961,1
248,NDN,29.052310007924582,126.28736588867399,4060.0478207641822,87.27084860121339,192.4801010338106,384.9602020676212,1
254,NDN,38.75649297244399,164.93973112879792,4636.761813640012,78.97674172453978,152.45156010526603,304.90312021053205,1
266,NDN,2.9437548058361,12.701837199328198,347.77225668348785,407.58050171151626,34.89055981314231,69.78111962628462,0
269,NDN,3.892983136091119,16.510171238415836,224.51385796586735,391.1127831951194,293.35469502752136,586.7093900550427,0
289,NDN,2.9149946382197762,12.655782047761681,325.6777733095083,390.10230577282533,302.05406670949196,604.1081334189839,0
310,NDN,4.014723829014259,17.22508481107171,338.38805834596906,404.80184734420027,156.87331122251777,313.74662244503554,0
312,NDN,3.771809907563937,16.309936643592774,298.4320082443849,410.6968732132995,165.6508221681745,331.301644336349,0
316,NDN,3.770421277922921,16.01664008312166,298.48044169061507,401.7913556292937,154.7662137655468,309.5324275310936,0
318,NDN,3.5762519341505894,15.190699451994826,222.44175821873148,406.15344827747145,64.76791740619879,129.53583481239758,0
330,NDN,3.828802778526713,16.368785097080295,156.1000158834488,406.9626476132415,217.21111331656707,434.42222663313413,0
331,NDN,4.0415023610514895,17.158235070643673,329.8719069572761,407.81396871004193,38.30730530271299,76.61461060542598,0
332,NDN,3.3354459311380658,14.215663317420336,200.5260743374394,408.1574944270418,151.29474587704706,302.5894917540941,0
335,NDN,3.375136466826518,14.601167886681585,241.3078888582852,410.0598358385925,88.5956927960264,177.1913855920528,0
336,NDN,3.444543692900374,14.750122062394514,139.5630899892414,399.9420032535851,65.68994160624685,131.3798832124937,0
338,NDN,2.9113428986198646,12.636263494428146,245.08263643074883,407.53508239921547,101.06418625859153,202.12837251718307,0
343,NDN,3.5210853717990993,15.282022704133862,215.99754898987004,411.9013370098293,281.382190509675,562.76438101935,0
349,NDN,3.358164093314948,14.460041607711847,300.41831117792367,398.1475074632443,65.96070251576435,131.9214050315287,0
355,NDN,3.870174794413624,16.662550266830007,148.41569854053782,389.91586899554727,102.14485029875893,204.28970059751785,0
358,NDN,3.684812346177517,15.70728300216109,257.9196789525634,409.00745447845577,88.46108778276363,176.92217556552725,0
362,NDN,3.9344885798886926,16.796279002768777,254.95681612566807,392.14832318183085,60.751132000106026,121.50226400021205,0
364,NDN,4.033192126480845,17.0450412371756,127.39350294815625,388.85257829274707,67.80359324429801,135.60718648859603,0
366,NDN,3.828213754792842,16.544786126816806,266.6993202855817,389.1337573846088,81.22003762755786,162.44007525511572,0
367,NDN,3.8654780333709615,16.647417375518106,143.89226767358215,406.54052794836855,50.08423728895276,100.16847457790551,0
376,NDN,3.392510561480226,14.564880387416043,305.7571980007887,390.4500725553957,246.60264395441197,493.20528790882395,0
392,NDN,3.4331592699304654,14.603008067520129,258.1457197931694,389.1585889850916,236.7587927271083,473.5175854542166,0
393,NDN,3.8649067430266397,16.634180023514663,281.7803616376893,401.2273310615209,141.73367663458302,283.46735326916604,0
400,NDN,3.908660379759022,16.67064586268813,377.84044504115184,403.40097331651543,114.57041121250731,229.14082242501462,0
419,NDN,3.7938690429537854,16.198102546783918,199.30510780744984,389.79259742665425,298.609461095348,597.218922190696,0
424,NDN,3.3805623415439254,14.443903763167336,120.16588122024157,407.4284781228803,280.7293293057252,561.4586586114503,0
426,NDN,3.0755771510850587,13.329048059331209,144.37580601069732,405.9309522521646,261.90990487269886,523.8198097453977,0
427,NDN,3.885445721525809,16.7361921864634,137.51067586516135,398.5754117910311,32.23753567418355,64.4750713483671,0
451,NDN,3.173347027735871,13.682954580660294,245.03696204811607,388.90741341644446,218.61655115351496,437.2331023070299,0
455,NDN,3.8884390357873615,16.63305489293125,308.18304662422884,391.3679399688865,238.01591082094274,476.0318216418855,0
464,NDN,3.9451777939450547,16.669566508660136,246.42789439913682,411.9233624601571,172.16336349756864,344.3267269951373,0
465,NDN,3.595082073552548,15.284355209956535,217.15239309304627,411.39050367001573,70.06560551863785,140.1312110372757,0
485,NDN,3.3561107303586835,14.443119356129364,297.3044730110442,396.98896914294824,166.02069716596534,332.0413943319307,0
499,NDN,4.048021014734259,17.36142461267997,150.74896305370675,407.293887681357,247.38451331947718,494.76902663895436,0
514,NDN,3.0696172104323898,13.316942920214407,187.94065300451865,406.163527340977,129.46407619764184,258.9281523952837,0
519,NDN,2.8942378189763045,12.60842555837206,270.9990682659949,396.22449460000234,128.05972266117243,256.11944532234486,0
524,NDN,3.878421992336472,16.730832004435175,108.00289481049654,411.60407171025355,187.16512072934307,374.33024145868615,0
528,NDN,3.9172521634407538,16.819712247149546,248.30361715843088,398.8500719753299,268.1160685012856,536.2321370025712,0
532,NDN,3.831893930793749,16.543410961729915,148.4202569651925,388.1223941574322,297.0891606952676,594.1783213905352,0
537,NDN,3.6969727966007553,16.007618891957407,235.1690765168834,398.3784726772913,77.24767910916741,154.49535821833481,0
544,NDN,3.4318578042158006,14.879593615778166,110.69762161524851,389.9075903070949,212.16270278378866,424.3254055675773,0
570,NDN,2.906121798995032,12.536353099393498,276.0140976256146,393.8240837164505,76.13125203628213,152.26250407256427,0
571,NDN,3.734760277060955,15.948864222118159,356.40219197604245,411.343151411321,275.9328977568604,551.8657955137209,0
576,NDN,3.0091870500776405,13.007003080019187,162.03235372285755,403.6437624943354,39.171542899013104,78.34308579802621,0
579,NDN,3.6076536946982727,15.449207314532956,344.55727148669325,393.1670427956497,232.4246923045933,464.8493846091866,0
586,NDN,4.022476551072901,17.33083658831243,267.34150498757754,408.7817661524069,47.28991427563862,94.57982855127725,0
590,NDN,2.8908625283084146,12.678035342757301,275.7167839283836,409.3216123695014,293.4356992691546,586.8713985383092,0
592,NDN,3.124460346944046,13.707323282759093,113.2920548718026,399.0176958223129,88.83460476522131,177.66920953044263,0
596,NDN,2.9861609712682737,12.927304369608201,208.74382199181062,396.35284784404735,240.21555482335938,480.43110964671877,0
597,NDN,3.2952646582628358,14.115094594759396,175.0975333518927,411.5320363755484,141.23375417122188,282.46750834244375,0
600,NDN,3.0300304132543614,13.103036284424283,122.30914488769506,393.9138385358901,244.38713281990283,488.77426563980566,0
601,NDN,3.5401432830038835,15.08181908767868,331.8022612608752,406.66913733042753,137.72412222320858,275.44824444641716,0
605,NDN,3.3338059025399622,14.354080555789203,204.74316469624839,407.48453643553023,213.78097920888996,427.5619584177799,0
615,NDN,3.7015474733059657,15.958778483283897,109.23657775537498,411.4164415225881,207.82245537153543,415.64491074307085,0
631,NDN,2.9436818928220774,12.990874202284251,335.8066999933609,391.03921728646117,44.23565437118743,88.47130874237486,0
647,NDN,4.005095186762249,16.938231129019456,328.38418407685185,406.4425077212019,41.9348905983474,83.8697811966948,0
649,NDN,3.0997825495812776,13.32028730054821,127.33014494343482,394.0250023749752,166.06372176556232,332.12744353112464,0
651,NDN,3.2762078730228916,14.122155666970647,219.7622738194204,397.24042285782104,305.32949782919206,610.6589956583841,0
652,NDN,3.5034282558735557,15.076343979086339,290.1439317268413,392.55098545565465,216.68302182226108,433.36604364452216,0
658,NDN,2.921408099479847,12.862442848563477,352.36030542505955,393.405211195681,173.88154358374894,347.7630871674979,0
664,NDN,3.727164163595627,16.083062335997695,221.64374396142,406.91444458069157,313.7391511896516,627.4783023793032,0
668,NDN,3.3932113931129484,14.761294043138207,346.03333183417624,403.5622774519875,115.98137697695724,231.96275395391447,0
671,NDN,2.9406291538105003,12.79045095803626,190.4387709247806,401.4195078935204,157.84279810620225,315.6855962124045,0
674,NDN,4.123364282812092,17.36536687147359,316.28939708581584,411.75751905762263,178.1493847080832,356.2987694161664,0
679,NDN,3.5702171581336684,15.42584405514463,279.62214170991695,388.24475065488684,113.88152297962195,227.7630459592439,0
680,NDN,3.3542913279712407,14.517172909789402,120.64082989277023,401.49631126908,157.80912840023373,315.61825680046746,0
684,NDN,3.2853012548889096,14.018870762565566,379.75434485729926,389.4593042318449,172.08119319663464,344.1623863932693,0
688,NDN,3.550218304162193,15.124682006074217,350.3507116861839,410.0577128513682,68.40244522807481,136.80489045614962,0
692,NDN,3.1276552613147284,13.753610638754298,253.40729696227697,388.9073535834118,113.68166184741223,227.36332369482446,0
723,NDN,3.3872128437917906,14.712891112897076,163.07728111142467,399.98325513883754,283.0432986247786,566.0865972495571,0
731,NDN,3.5470888441796826,15.186713278819077,115.99184481350242,388.03926339214047,94.06188349256378,188.12376698512756,0
732,NDN,3.250862702860364,14.233537758092783,355.9849590420773,404.9662539858889,84.4438764955829,168.8877529911658,0
734,NDN,3.8487047293333387,16.421455201990746,304.7963373702044,404.8771504032137,298.8996036574511,597.7992073149022,0
738,NDN,3.444399280198939,14.730665501492862,219.2274271291747,409.9179908863037,55.02001232064686,110.04002464129373,0
750,NDN,3.1052954142081433,13.350890130422021,334.8714141637766,392.7438201641335,315.966133742038,631.932267484076,0
756,NDN,3.0624567691219218,13.300081239290868,343.0594884442713,406.49181198336623,165.1221335439133,330.2442670878266,0
761,NDN,3.5916999077900282,15.4594039406139,378.08726933735636,398.6477420153409,62.74085861465735,125.4817172293147,0
764,NDN,3.6111315317210644,15.380950949840736,294.2359313508015,401.73942424167956,192.4816861841029,384.9633723682058,0
765,NDN,3.006691852428016,13.121150048809817,175.81492780521037,400.7468674174611,88.15045935304174,176.30091870608348,0
767,NDN,3.3556498252579265,14.529233940179198,127.10808321835566,392.55107133144736,228.05601132288285,456.1120226457657,0
782,NDN,3.684179920259962,15.819952558427259,294.9193706294122,391.34203580142173,72.5250799013659,145.0501598027318,0
784,NDN,3.8452711299530162,16.627472617832787,148.45797623719076,388.75820026544284,298.91923956231363,597.8384791246273,0
790,NDN,2.9845697771753446,13.163391689337667,106.74741389000192,389.39634042817545,76.1953985601247,152.3907971202494,0
795,NDN,3.767495634098721,16.145831397538366,234.57052907523706,404.80585547309335,191.29814394207975,382.5962878841595,0
804,NDN,3.809358423020199,16.375357320492643,167.41566194992726,400.451186462276,168.55009039119906,337.1001807823981,0
815,NDN,4.1259261621021865,17.741125137105257,379.4090521090889,394.1165519966469,68.02217111161772,136.04434222323545,0
823,NDN,3.4763138320490894,14.879648153215415,190.80894607329603,392.7777672447081,200.778208476616,401.556416953232,0
834,NDN,2.955494365482196,12.787375868186624,161.23507642734177,389.6361751295247,76.33790452716754,152.67580905433508,0
837,NDN,4.118605701674381,17.415344741422135,326.510522915217,396.2612488232683,150.41795806751477,300.83591613502955,0
854,NDN,3.246515067369555,13.85454689852781,332.56930440535467,405.52455905911796,233.1018928183866,466.2037856367732,0
869,NDN,3.688890520189609,15.885858732198272,183.1880044748132,395.34215990456295,218.22422629401268,436.44845258802536,0
872,NDN,3.9562767750433516,16.930340004551987,388.1212280057812,409.42550583625376,228.91174517823268,457.82349035646536,0
878,NDN,3.9810799984985685,17.041493230330772,114.21250642850839,391.6059895306751,82.67425476237229,165.34850952474457,0
879,NDN,3.857132165963755,16.457189113054365,189.63646792544677,399.31968816578967,246.49697733311086,492.9939546662217,0
889,NDN,3.5031240073231973,14.970863433747047,240.9797928636619,411.04746637374114,193.71446896192145,387.4289379238429,0
897,NDN,3.7825359042003273,16.205594964255337,173.37911291069102,391.06171824591803,274.34137742808684,548.6827548561737,0
901,NDN,3.5219437841772683,15.110333117945771,384.9087141218392,390.59921037665487,161.84156785739364,323.6831357147873,0
911,NDN,4.065944701125384,17.327268136424966,365.567607886678,409.9107080914002,85.03427018440158,170.06854036880316,0
914,NDN,3.8874135235103053,16.777969477460942,139.35755111635615,400.31490631367103,220.3010775829653,440.6021551659306,0
917,NDN,4.0115887819950355,17.253976709725094,176.4080584753298,404.0216662184507,226.1497747658032,452.2995495316064,0
918,NDN,3.4163668551639557,14.664064157078972,194.6355965046876,403.98976781273353,244.94501307404838,489.89002614809675,0
921,NDN,4.0699439871507845,17.349961614344,352.8769968704955,394.4300137699146,137.3213747484174,274.6427494968348,0
924,NDN,3.0433207215279285,13.295201424568186,346.18851989425553,401.208451810351,141.02636482582903,282.05272965165807,0
928,NDN,4.036077911358429,17.123902151768707,332.1066347620768,400.8278332650107,46.49243142734107,92.98486285468213,0
936,NDN,3.7973661989896526,16.11122990892416,333.84396739661037,392.77874994884604,287.1282150186713,574.2564300373426,0
942,NDN,3.497166012817081,15.221813638267356,382.8323476739139,403.50975742550486,196.97732929714417,393.95465859428833,0
950,NDN,4.0212313368797155,17.189650277207775,342.7818862747431,395.5439900438805,94.79997726557974,189.59995453115948,0
953,NDN,3.4106748227332973,14.829569859844788,386.9248887624313,398.1724319050834,170.310238061781,340.620476123562,0
961,NDN,4.043490681497373,17.076561339266913,352.5966676649566,409.8537256773074,80.96492186382996,161.92984372765991,0
963,NDN,3.0561900991549598,13.467884876638129,244.46865940025648,398.08515253096823,148.14927681023423,296.29855362046845,0
967,NDN,3.338185015410196,14.472511951038197,115.40388342689198,400.039509046525,294.2376154462362,588.4752308924724,0
972,NDN,3.979534579071147,16.859188286637405,235.06492103067197,392.6536304855577,157.1297494566023,314.2594989132046,0
973,NDN,3.667672117492618,15.841831447683223,107.14179139607498,399.86216784692266,179.42544071559064,358.8508814311813,0
984,NDN,3.810271469963158,16.362341029504563,166.2799239458088,394.71172891717913,250.12459535802552,500.24919071605103,0
993,NDN,3.041227916140434,13.163093726393049,146.85321388969146,388.9843827320718,117.4071081041087,234.8142162082174,0
994,NDN,4.052714818716587,17.087277391320093,203.1888604004181,402.7617020019715,124.16188529341227,248.32377058682454,0
996,NDN,2.9230867271131786,12.893188476017407,354.02298327783933,410.4976490230041,218.20811360325362,436.41622720650724,0
998,NDN,3.809278394683363,16.200481186141477,160.34830981858028,402.27513307446054,249.35769811864313,498.71539623728626,0
999,NDN,4.065636725308453,17.251267618488225,219.41276010383953,397.1800621209851,81.95256932261152,163.90513864522305,0
1005,NDN,3.0277854296515585,13.270795076242164,108.57796862368983,389.1501571241945,162.78658607296887,325.57317214593775,0
1008,NDN,3.5008132528330167,15.180133528286929,340.6698232347048,396.6144967283981,241.93796579460263,483.87593158920527,0
1012,NDN,3.6022254079045872,15.551899309156825,285.0105182216298,399.2365273034686,149.74159583779914,299.4831916755983,0
1013,NDN,4.026808189848545,17.281716561795264,241.66771020004776,406.0082019767686,308.0458106907275,616.091621381455,0
1025,NDN,3.278469295167992,14.059817110080182,223.021948207245,401.55812688904547,253.43697856746178,506.87395713492356,0
1027,NDN,3.3976805675580595,14.546743418930905,107.78644138317345,398.63188637111307,223.14709050247706,446.2941810049541,0
1029,NDN,3.183230729210565,13.71915632000323,162.74786822345703,400.2020145654706,109.26334115311556,218.52668230623112,0
1032,NDN,4.017120338788049,17.19146888857838,229.69822784173596,397.01569966191784,309.29471742655596,618.5894348531119,0
1034,NDN,3.234625358931443,14.039522476683302,180.0717974364606,397.2893195879573,53.79256144624326,107.58512289248652,0
1035,NDN,3.7256638450828605,15.94182095008637,311.7655632872511,400.3373005799713,39.970179791405634,79.94035958281127,0
1046,NDN,3.9839406696312456,17.168586387758786,263.7987682191538,393.3958085298074,302.9713861348898,605.9427722697797,0
1065,NDN,2.9090315527257102,12.647087113896344,115.86825741520455,400.1494557977593,208.69194538680546,417.3838907736109,0
1073,NDN,3.3703518586768784,14.410762935183122,366.3832053982005,389.89719129123176,85.65992676552725,171.3198535310545,0
1083,NDN,2.9681309934784825,12.965439015338195,221.24779667845416,409.2431957054181,256.86556979552927,513.7311395910585,0
1084,NDN,3.102773513647093,13.613094100650102,239.02735748062221,401.81412480583003,166.9749814932844,333.9499629865688,0
1112,NDN,3.715263282963903,15.959389273294963,314.2634834853042,398.7078246862786,59.006032713203076,118.01206542640615,0
1114,NDN,3.15794353224653,13.561546209200685,320.21839479631694,411.50347147928954,257.7200705268117,515.4401410536234,0
1142,NDN,3.1733216667760886,13.764090275929993,276.74757371366513,409.4461912818544,224.09962396180106,448.1992479236021,0
1148,NDN,3.786153657811589,16.023496540993467,143.63957018497226,408.1874725397485,219.79042290672868,439.58084581345736,0
1149,NDN,4.025078039279361,17.290286579916405,359.04180661760887,410.05175922651915,227.47179243526188,454.94358487052375,0
1151,NDN,3.468503965148354,15.121898453244413,305.3868172760846,403.56194250572474,173.0502484261396,346.1004968522792,0
1180,NDN,3.8413080696527193,16.489301520503606,297.20799843884896,398.522557383581,171.30894070381675,342.6178814076335,0
1187,NDN,3.8247372002290776,16.335007536657606,247.20709172869547,391.61681906767967,286.79121424006064,573.5824284801213,0
1188,NDN,3.407747665577835,14.842198032676466,160.16602230580605,390.530013603274,141.60764438289272,283.21528876578543,0
1193,NDN,3.301891738207389,14.09537850231916,345.6503265352439,394.7579191445009,126.28800437727631,252.57600875455262,0
1198,NDN,3.6530557258874206,15.606862525687703,356.44564157901596,395.58973581806305,70.72127929451132,141.44255858902264,0
1205,NDN,3.7383845701666734,15.894590825082098,295.2311555092119,393.1395333878308,267.5922831848832,535.1845663697663,0
1206,NDN,2.974838703367412,12.853398146382974,354.68203235010947,406.58636087170345,125.98482762737251,251.96965525474502,0
1220,NDN,4.119854912737986,17.617651106638313,194.57976223107866,397.1347576321399,217.97381354781209,435.94762709562417,0
1230,NDN,3.0175088075379315,13.162255239814154,116.21145964642592,398.20467082414774,275.21972405325187,550.4394481065037,0
1233,NDN,3.0669426347617765,13.422091096110048,328.67360359047746,393.37106853356653,35.03060558484674,70.06121116969348,0
1239,NDN,2.9503012150016796,12.693442454589837,230.63844089592803,400.59394499147845,196.13104119507986,392.2620823901597,0
1242,NDN,3.041728975617894,13.085186979584838,299.28345465617565,394.0874465211058,69.68835351474226,139.37670702948452,0
1257,NDN,3.7169734055211863,15.914291828136133,296.9305547920727,403.8391977565826,85.79220866798231,171.58441733596462,0
1262,NDN,3.9368474639088746,16.632734239986586,109.40876697991774,393.0273479910476,158.07191762772598,316.14383525545196,0
1263,NDN,3.114204598223778,13.512846144155422,160.6533983289535,397.15670824429,235.74903545499365,471.4980709099873,0
1264,NDN,3.487951755491661,15.071879401692886,382.02340399012076,391.7898789982489,151.47979023999906,302.9595804799981,0
1280,NDN,3.842060930836508,16.43853815861009,323.73634778039684,402.3574687330125,279.32157483489493,558.6431496697899,0
1283,NDN,2.881614258243853,12.578952305098152,385.11832978571573,390.1514093022119,57.207092926252564,114.41418585250513,0
1285,NDN,3.8551134660369875,16.433933070951074,219.54389453876263,389.91126208097654,282.1336079263345,564.267215852669,0
1300,NDN,3.9535041751184954,16.827046195230213,372.70831974449806,398.6167617614243,290.0962383192868,580.1924766385736,0
1304,NDN,3.1198500165567564,13.484748382491917,109.16834790824952,397.49061383800523,317.7871410859263,635.5742821718526,0
1340,NDN,3.269620654436302,14.171005207712428,127.6381873608029,400.2222064879188,316.07202625881393,632.1440525176279,0
1345,NDN,3.017870463812354,13.179349308780706,275.1931459491357,404.2906532011007,162.43817044926257,324.87634089852514,0
1348,NDN,3.5004815955008524,15.141645325715256,227.45142963075753,404.4667696848704,129.47896762244574,258.9579352448915,0
1353,NDN,3.7301684681092793,15.895585793312042,134.49223361955472,392.6791574484956,269.80710629210716,539.6142125842143,0
1355,NDN,3.9007609633254106,16.54461875902493,298.17871490772313,400.2003849223455,291.1312605283424,582.2625210566848,0
1356,NDN,3.5641408448616914,15.409550360874244,157.46146114585125,388.51614114202806,192.5673505461472,385.1347010922944,0
1358,NDN,3.4851384680251156,15.13910537406405,327.32815539634487,410.27850248044047,264.8225838521754,529.6451677043508,0
1372,NDN,2.9017857472876925,12.777770565217837,171.9487171697432,390.7175786546969,312.663989349386,625.327978698772,0
1374,NDN,4.074132556348977,17.195838035608126,277.79242882708894,406.8625081455232,235.51779677833304,471.0355935566661,0
1379,NDN,3.3744753342165272,14.395781171499063,158.89115446381658,406.1627618994323,86.63383243099582,173.26766486199165,0
1383,NDN,3.8526475788373733,16.5759173260448,333.2114364479947,395.13778477689465,173.52397308991348,347.04794617982697,0
1386,NDN,3.4832777887606174,14.902796978170052,356.53512364935193,400.0429408756064,129.64705664686235,259.2941132937247,0
1387,NDN,3.923495688328045,16.77533045421398,162.54005551206885,405.8502386841272,77.94777067792558,155.89554135585115,0
1402,NDN,3.235961052660531,13.87936204228908,284.7652018282111,396.59960586700015,256.7247984463812,513.4495968927624,0
1404,NDN,3.800685627888166,16.393519254859093,265.8880422304737,391.03284381341655,207.58689882238633,415.17379764477266,0
1411,NDN,2.9552746640039604,13.017904666832537,338.5411292848849,399.8334620691824,186.11529116589662,372.23058233179324,0
1419,NDN,3.8284867063157146,16.285876485335386,385.0492725427496,405.7437610901876,187.23102067248703,374.46204134497407,0
1420,NDN,2.922268551763829,12.865167338246303,383.6658509852775,390.9827711432271,165.12982295260585,330.2596459052117,0
1422,NDN,3.88267863397476,16.40656189006051,389.93138932753936,389.40535121859654,167.9191211925676,335.8382423851352,0
1426,NDN,3.338582742858866,14.351231389536716,384.61623012489235,411.04178745217786,153.28373328671702,306.56746657343405,0
1434,NDN,3.5809950246452864,15.205560776975283,107.49703431220047,411.33722877958706,133.69823431257754,267.3964686251551,0
1443,NDN,3.7000617196072225,15.751606068755246,306.58131969074464,411.5734164110522,204.27740481412178,408.55480962824356,0
1446,NDN,3.7622939572186014,16.18822370056755,330.6106618696858,401.15654724172396,270.0609721940649,540.1219443881298,0
1448,NDN,4.091210715261401,17.32929569651733,354.47206936407497,396.9979078326743,199.555605922305,399.11121184461,0
1465,NDN,3.6238348974833348,15.718223730311149,311.7857685011069,405.4330499523875,136.55914758850625,273.1182951770125,0
1471,NDN,3.2170377680656066,14.060820523299233,172.16690091542944,395.4435845803629,197.5577014159537,395.1154028319074,0
1479,NDN,4.036969604321404,17.330425648090696,182.0514566854627,409.7113910112604,98.5660103167062,197.1320206334124,0
1487,NDN,3.372908804820052,14.681872736059049,347.8310558888791,407.87166589847226,144.0339347480126,288.0678694960252,0
1490,NDN,3.359702472040008,14.340961771966539,280.3415585108896,402.91810707564315,213.02173367554784,426.04346735109567,0
1501,NDN,3.297743504055974,14.232992782865843,366.94053976367974,405.1115216794239,42.72813904717951,85.45627809435902,0
1505,NDN,2.9553049589595615,12.862413401834257,235.24324561689977,394.79932096247126,74.64610273343185,149.2922054668637,0
1518,NDN,3.6489950718708264,15.805578929682515,148.89137191908245,408.40986132931835,136.41166365585372,272.82332731170743,0
1537,NDN,3.4744180399045668,15.084381205169507,377.74176199077584,398.04789104580476,312.01121283526646,624.0224256705329,0
1541,NDN,3.20917788186226,13.986267179463265,235.7446805629954,401.30273684780224,307.30374443267357,614.6074888653471,0
